birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,user_id,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
,,,,52.0,55.0,,67.0,,78.0,1220.0,,,127.0,,,,,,3833.0,,,,1220.0,,,,
,,1176.0,,537.0,55.0,,72.0,,77.0,,,,127.0,619.0,,,,,3835.0,,157.0,,176.0,,,157.0,
,,338.0,,1193.0,55.0,,61.0,,77.0,1221.0,,1232.0,127.0,,,,,,3837.0,,,,,,,,
,,1175.0,22.0,537.0,55.0,,66.0,,78.0,,,,127.0,176.0,,,,,3838.0,,157.0,,176.0,,,,
,,,,,55.0,,72.0,,78.0,,,,127.0,1252.0,,,,,3839.0,150.0,198.0,,176.0,183.0,,198.0,
,,392.0,,1190.0,55.0,,72.0,,77.0,619.0,92.0,1240.0,127.0,619.0,,,,,3840.0,,,,,,,,
,,,,537.0,55.0,,,,78.0,,,,127.0,619.0,,,,,3842.0,,,,,,,,
,,,,,55.0,,255.0,,77.0,,,582.0,127.0,,,,,,3844.0,,,,,,,,
1.0,,1175.0,223.0,537.0,55.0,,71.0,,78.0,,,,127.0,176.0,,,,,3845.0,,157.0,,176.0,299.0,,725.0,
,,388.0,22.0,1210.0,55.0,,257.0,,77.0,,,,127.0,179.0,,,,,3847.0,1210.0,,,,,,,
,,,,,55.0,,58.0,,78.0,,,582.0,127.0,,,,,,3848.0,,,,,,,,
,,,,537.0,55.0,,66.0,,78.0,,,,127.0,,,,,,3854.0,,157.0,,138.0,1266.0,,199.0,
3.0,,397.0,224.0,52.0,55.0,,71.0,,78.0,1220.0,,,127.0,281.0,,,,,3855.0,,,,,,,,
2.0,,13.0,,52.0,55.0,,259.0,,78.0,,,,127.0,,,,,,3857.0,,,,,,,,
,,,,537.0,55.0,,257.0,,77.0,,92.0,,127.0,297.0,,,,,3858.0,,,,,,,,
,,,,52.0,54.0,,,,78.0,,,,127.0,,,,,,3859.0,,,,,,,,
,,1175.0,23.0,537.0,55.0,,258.0,,78.0,,,,127.0,297.0,,,,,3860.0,,,,,,,,
3.0,,14.0,23.0,52.0,55.0,,64.0,,77.0,,92.0,,127.0,129.0,,,,,3861.0,,,,,,,,
,,,22.0,236.0,55.0,,65.0,,78.0,86.0,572.0,1230.0,127.0,,,,,,3862.0,,,,,,,,
209.0,,,,52.0,55.0,,64.0,,77.0,,,,127.0,,,,,,3863.0,,,,,,,,
,,,,,55.0,,,,78.0,,,,1248.0,1250.0,,,,,3864.0,,,,,,,,
,,,,537.0,55.0,,255.0,,78.0,,,,127.0,,,,,,3865.0,,,,,,,,
,,397.0,,52.0,54.0,,63.0,,77.0,,,593.0,127.0,138.0,,,,,3866.0,,157.0,,,,,157.0,
,,,,,55.0,,,,77.0,,,595.0,127.0,,,,,,3867.0,,,,,,,,
,,,,52.0,55.0,,62.0,1079.0,78.0,,,,127.0,,,,,,3869.0,,,,,,,,
209.0,,,,,55.0,,,,78.0,,,,127.0,,,,,,3871.0,,,,,,,,
,,,,,,,,,78.0,,,,127.0,,,,,,3872.0,667.0,157.0,,177.0,299.0,,157.0,
,,,223.0,537.0,55.0,,,,77.0,,,,127.0,619.0,,,,,3873.0,,,,,,,,
,,,,1210.0,55.0,,62.0,1216.0,77.0,,,,127.0,179.0,,,,,3874.0,,157.0,,,,,,
2.0,,,,225.0,53.0,,64.0,,78.0,,,,127.0,,,,,,3875.0,,,,,,,,
6.0,,,,537.0,55.0,,69.0,,77.0,,,1230.0,127.0,,,,,,3876.0,,157.0,,,691.0,,157.0,
,,14.0,,537.0,55.0,,64.0,,77.0,,,,127.0,619.0,,,,,3877.0,,,,,,,,
,,,,,55.0,,,,78.0,,,1139.0,127.0,,,,,,3879.0,,,,,,,,
1.0,,1174.0,,52.0,55.0,,257.0,,78.0,,,106.0,127.0,,,,,,3881.0,,157.0,,,,,,
,,,,1196.0,53.0,,,,77.0,,,1229.0,1248.0,,,,,,3883.0,,,,,,,,
6.0,,392.0,,1202.0,54.0,,72.0,,77.0,,92.0,,127.0,,,,,,3885.0,,,,,,,,
,,,,537.0,54.0,1212.0,,,78.0,,,1245.0,127.0,,,,,,3886.0,,,,,,,,
,,,,225.0,55.0,,,,78.0,,,,127.0,176.0,,,,,3887.0,,,,,,,,
,,,,52.0,54.0,,,1214.0,78.0,,,,127.0,,,,,,3888.0,,,,,,,,
,,,,537.0,54.0,,68.0,,78.0,,,,127.0,,,,,,3889.0,,,,,,,,
,,14.0,23.0,52.0,55.0,,64.0,,78.0,,,,127.0,,,,,,3890.0,151.0,,,177.0,,,713.0,
,,14.0,223.0,52.0,55.0,,67.0,1214.0,78.0,,,1237.0,127.0,,,,,,3893.0,,,,,,,,
,,392.0,223.0,52.0,55.0,,62.0,1214.0,78.0,,92.0,,127.0,129.0,,,,,3895.0,151.0,,,129.0,,,310.0,
0.0,,386.0,23.0,52.0,55.0,,71.0,,77.0,1220.0,,,127.0,,,,,,3896.0,,718.0,,176.0,,,158.0,
,,,,1201.0,55.0,,,,77.0,1223.0,1225.0,,1248.0,1251.0,,,,,3898.0,,,,,,,,
,,,,,55.0,,71.0,,77.0,,94.0,,127.0,,,,,,3899.0,,157.0,,,,,157.0,
,,,,1194.0,55.0,,68.0,,78.0,,,,127.0,,,,,,3901.0,,,,,,,,
,,1175.0,22.0,537.0,55.0,,67.0,,78.0,,,,127.0,619.0,,,,,3902.0,1255.0,157.0,,,,,,
1.0,,14.0,223.0,52.0,55.0,,72.0,,78.0,,,,127.0,138.0,,,,,3904.0,,,,,,,,
,,,,52.0,55.0,,62.0,,78.0,,,,127.0,,,,,,3909.0,,,,,,,,
,,,,1207.0,55.0,,,,78.0,,,,1248.0,,,,,,3911.0,,,,,,,,
2.0,,216.0,,315.0,55.0,,,,78.0,,,,127.0,176.0,,,,,3912.0,,,,,,,,
,,,,,55.0,,64.0,,78.0,,92.0,1226.0,127.0,616.0,,,,,3913.0,,,,,,,,
209.0,,13.0,22.0,537.0,55.0,,69.0,,78.0,,,,127.0,619.0,,,,,3914.0,,,,,,,,
,,,,1192.0,55.0,,62.0,1218.0,78.0,,,,127.0,,,,,,3922.0,,,,,,,,
,,,22.0,1210.0,55.0,,68.0,,,,,,127.0,179.0,,,,,3924.0,,,,179.0,,,157.0,
,,1180.0,21.0,52.0,55.0,,258.0,,77.0,,,602.0,127.0,128.0,,,,,3925.0,,,,,,,,
,,1181.0,,537.0,54.0,,255.0,,78.0,,,,127.0,619.0,,,,,3926.0,,,,,,,,
,,14.0,,,55.0,,66.0,1215.0,77.0,,,,127.0,619.0,,,,,3929.0,537.0,,,,,,,
,,15.0,22.0,537.0,54.0,,259.0,,78.0,,,,127.0,619.0,,,,,3930.0,,157.0,,,,,,
209.0,,392.0,,52.0,55.0,,255.0,,78.0,,,,127.0,,,,,,3931.0,140.0,,,133.0,,,,
,,1181.0,22.0,1187.0,55.0,,257.0,,,,,,126.0,,,,,,3934.0,,157.0,,,299.0,,157.0,
,,,,1185.0,55.0,,69.0,,78.0,,,,127.0,619.0,,,,,3936.0,,,,,,,,
,,14.0,1183.0,537.0,54.0,,259.0,,78.0,,,,127.0,138.0,,,,,3938.0,537.0,200.0,,129.0,299.0,,,
,,,,537.0,55.0,,,,78.0,,,,127.0,,,,,,3940.0,,157.0,,,299.0,,157.0,
,,14.0,22.0,,55.0,,63.0,,78.0,,90.0,,127.0,,,,,,3942.0,150.0,166.0,,177.0,183.0,,199.0,
1.0,,14.0,,537.0,54.0,,72.0,,78.0,,,,127.0,,,,,,3943.0,150.0,676.0,,,183.0,,675.0,
209.0,,392.0,224.0,52.0,55.0,,62.0,,78.0,,,1233.0,127.0,176.0,,,,,3945.0,,165.0,,176.0,1266.0,,,
,,13.0,,52.0,55.0,,257.0,1214.0,78.0,,,1115.0,127.0,,,1253.0,,,3946.0,,,,,,,162.0,
,,1178.0,22.0,1210.0,54.0,,72.0,,78.0,,,,127.0,179.0,,,,,3950.0,1210.0,,,177.0,1261.0,,,
,,,,52.0,55.0,,62.0,,77.0,,,1227.0,127.0,,,,,,3951.0,,,,,,,,
,,15.0,223.0,236.0,55.0,,66.0,,78.0,,,,127.0,179.0,,,,,3954.0,150.0,,,,,,,
,,,,315.0,53.0,,,,77.0,,,1235.0,127.0,297.0,,,,,3957.0,,,,,,,,
,,18.0,,538.0,54.0,,67.0,,78.0,,,,126.0,619.0,,,,,3959.0,,,,,,,,
,,392.0,,52.0,55.0,,62.0,,77.0,,,,127.0,128.0,,,,,3961.0,,,,,,,,
209.0,,14.0,,1192.0,55.0,,255.0,,78.0,,,,127.0,,,,,,3963.0,,157.0,,,,,,
,,,,52.0,55.0,,,,77.0,,94.0,,127.0,129.0,,,,,3964.0,,,,,,,,
,,1180.0,23.0,537.0,55.0,,67.0,,78.0,,103.0,,127.0,619.0,,,,,3966.0,667.0,157.0,,177.0,691.0,,157.0,
,,,,,,,,,77.0,,572.0,578.0,127.0,,,,,,3967.0,,,,,,,,
,,338.0,,52.0,55.0,,65.0,,78.0,,,,127.0,,,,,,3969.0,,,,,,,,
1.0,,1177.0,437.0,52.0,55.0,,66.0,,77.0,,,,127.0,,,,,,3973.0,,157.0,,283.0,,,199.0,
,,,,,53.0,,,,77.0,,,1232.0,127.0,,,,,,3975.0,,,,,,,,
1.0,,,,52.0,55.0,,67.0,,77.0,,,,127.0,,,,,,3976.0,,200.0,,,,,725.0,
,,14.0,,537.0,54.0,,,,78.0,,,,127.0,,,,,,3977.0,,,,,,,,
,,,,246.0,55.0,,67.0,,78.0,,,,127.0,179.0,,,,,3979.0,1257.0,157.0,,177.0,1261.0,,,
,,15.0,,228.0,55.0,,65.0,,78.0,,265.0,273.0,127.0,,,,,,349.0,289.0,,,84.0,303.0,,,
2.0,,,,246.0,55.0,,259.0,,78.0,,,,127.0,84.0,,,,,350.0,,,,,,,,
0.0,,,224.0,,55.0,,257.0,,78.0,,,,127.0,,,,,,351.0,,,,,,,,
,,213.0,22.0,,55.0,,65.0,,78.0,,92.0,273.0,278.0,,,,,,352.0,52.0,171.0,,,,,,
,,,,238.0,55.0,,72.0,,78.0,84.0,,274.0,127.0,,,,,,354.0,,,,,,,,
0.0,,217.0,,238.0,55.0,,67.0,,78.0,84.0,,272.0,127.0,84.0,,,,,355.0,,,,,,,,
209.0,,,,,53.0,,,,77.0,84.0,,269.0,127.0,,,,,,356.0,,,,,,,157.0,
,,,,,55.0,,,,78.0,,,272.0,278.0,,,,,,357.0,290.0,,,,,,157.0,
,,15.0,22.0,239.0,54.0,,64.0,260.0,78.0,84.0,,271.0,127.0,283.0,,,,,359.0,,,,,,,,
1.0,,,,240.0,55.0,,67.0,,78.0,84.0,266.0,,278.0,,,,,,361.0,,157.0,,,,,157.0,
207.0,,,,52.0,55.0,,,,77.0,84.0,,,127.0,129.0,,,,,362.0,52.0,,,,,,,
,,,,52.0,55.0,,,,78.0,84.0,,,127.0,128.0,,,,,363.0,,170.0,,84.0,299.0,,202.0,
,,,,,54.0,,65.0,,78.0,,,,127.0,,,,,,364.0,292.0,171.0,,297.0,,,202.0,
,,,223.0,52.0,55.0,,72.0,,78.0,,94.0,,127.0,129.0,,,,,365.0,52.0,,,128.0,,,,
0.0,,15.0,22.0,250.0,55.0,,61.0,,78.0,84.0,265.0,,278.0,284.0,,,,,367.0,293.0,170.0,,84.0,,,306.0,
,,,,52.0,55.0,,72.0,,78.0,84.0,,,127.0,84.0,,,,,368.0,,,,,,,,
209.0,,219.0,,247.0,55.0,,65.0,,78.0,,,,278.0,84.0,,,,,369.0,,,,,,,,
,,15.0,220.0,52.0,55.0,,259.0,,77.0,,,275.0,127.0,,,,,,370.0,,,,,,,,
2.0,,,,,,,,,77.0,,,275.0,127.0,,,,,,371.0,,,,,,,,
,,216.0,,52.0,55.0,,,,77.0,,,,127.0,,,,,,373.0,,,,,,,,
,,,,,55.0,,65.0,,78.0,,92.0,,127.0,,,,,,34.0,,,,,,,,
,,15.0,221.0,52.0,55.0,,,,78.0,,,110.0,127.0,128.0,,,,,374.0,,,,,,,,
210.0,,,,226.0,53.0,,69.0,,78.0,,,269.0,127.0,,,,,,375.0,,157.0,,,,,,
,,15.0,,52.0,55.0,,67.0,,78.0,,,272.0,127.0,128.0,,,,,376.0,,,,,,,,
1.0,,15.0,,52.0,55.0,,64.0,,78.0,,,,278.0,128.0,,,,,378.0,,,,,,,,
0.0,,,,,55.0,,,,77.0,,,274.0,278.0,,,,,,379.0,,,,,,,,
,,,,,55.0,,,,78.0,,,273.0,278.0,,,,,,380.0,,,,,,,,
0.0,,14.0,,232.0,55.0,,257.0,,78.0,,265.0,,127.0,,,,,,382.0,,157.0,,,,,,
0.0,,,,,55.0,,67.0,,78.0,263.0,265.0,267.0,278.0,84.0,,,,,383.0,,,,,,,,
,,,,239.0,53.0,,66.0,,77.0,84.0,,110.0,127.0,84.0,,,,,385.0,,,,,,,,
,,,,,54.0,,258.0,,77.0,84.0,,,127.0,84.0,,,,,386.0,,,,,,,,
,,,,52.0,55.0,,67.0,,78.0,84.0,,267.0,127.0,,,,,,387.0,,,,,,,157.0,
0.0,,215.0,220.0,52.0,55.0,,67.0,,78.0,,,273.0,127.0,128.0,,,,,388.0,,,,84.0,,,,
,,,,,53.0,,64.0,,77.0,84.0,,,127.0,128.0,,,,,390.0,288.0,,,84.0,,,308.0,
211.0,,,,52.0,55.0,,59.0,,77.0,,92.0,,127.0,128.0,,,,,198.0,52.0,157.0,,297.0,302.0,,157.0,
1.0,,,,52.0,54.0,,,,78.0,,,110.0,127.0,128.0,,,,,391.0,,,,,,,,
209.0,,14.0,223.0,52.0,54.0,,259.0,,77.0,,,,127.0,128.0,,,,,392.0,,,,,,,,
,,15.0,22.0,52.0,54.0,,62.0,,78.0,84.0,265.0,275.0,127.0,128.0,,,,,394.0,,294.0,,84.0,,,,
,,15.0,223.0,52.0,55.0,,66.0,,78.0,,,274.0,127.0,,,,,,395.0,,,,,,,,
1.0,,,,240.0,55.0,,67.0,,78.0,84.0,,273.0,278.0,84.0,,,,,396.0,,,,,,,157.0,
,,,,246.0,55.0,,,,78.0,,,267.0,127.0,281.0,,,,,397.0,,,,,,,,
,,218.0,21.0,52.0,55.0,,66.0,,78.0,84.0,265.0,273.0,127.0,,,,,,398.0,,,,,,,,
,,,,,55.0,,61.0,,77.0,,,,127.0,,,,,,399.0,,,,297.0,301.0,,157.0,
0.0,,215.0,223.0,52.0,55.0,,67.0,,78.0,84.0,,,127.0,128.0,,,,,400.0,,,,,,,,
,,15.0,,52.0,55.0,,255.0,,78.0,84.0,,110.0,127.0,,,,,,402.0,,157.0,,,,,,
0.0,,,222.0,240.0,55.0,,257.0,,78.0,84.0,,273.0,127.0,,,,,,403.0,,,,,,,308.0,
3.0,,,,52.0,54.0,,,,78.0,,,,278.0,138.0,,,,,404.0,,,,,,,,
0.0,,,,247.0,55.0,,67.0,,78.0,,,274.0,278.0,280.0,,,,,405.0,,,,,,,,
209.0,,13.0,22.0,249.0,55.0,,255.0,,78.0,,,275.0,127.0,282.0,,,,,407.0,,,,,,,,
0.0,,213.0,,52.0,55.0,,67.0,,78.0,,,,127.0,,,,,,408.0,,,,,,,,
0.0,,15.0,,52.0,55.0,,67.0,,78.0,84.0,,,127.0,129.0,,,,,414.0,,,,,,,,
,,,,52.0,55.0,,,,78.0,,,,127.0,,,,,,415.0,52.0,157.0,,,,,157.0,
5.0,,213.0,220.0,52.0,55.0,,66.0,,77.0,,265.0,,127.0,284.0,,,,,416.0,,,,,,,,
0.0,,,,236.0,55.0,,257.0,,78.0,84.0,265.0,275.0,127.0,280.0,,,,,418.0,,157.0,,,,,157.0,
,,15.0,223.0,52.0,55.0,,68.0,,78.0,84.0,,,127.0,128.0,,,,,419.0,290.0,,,,,,,
208.0,,15.0,22.0,52.0,55.0,,257.0,,78.0,84.0,,,127.0,133.0,,,,,420.0,,,,,,,,
,,,222.0,52.0,55.0,,,,78.0,,,273.0,127.0,284.0,,,,,421.0,52.0,,,,,,,
208.0,,15.0,,229.0,55.0,,,,78.0,,265.0,275.0,278.0,84.0,,,,,422.0,,157.0,,,,,157.0,
,,14.0,,52.0,55.0,,259.0,,77.0,,,110.0,127.0,,,,,,423.0,,,,297.0,183.0,,310.0,
,,,,,,,,,78.0,,,110.0,278.0,,,,,,424.0,290.0,,,,,,157.0,
212.0,,,,,,,,,78.0,,,276.0,127.0,,,,,,425.0,,,,,,,,
1.0,,,,246.0,54.0,,,,78.0,,,273.0,127.0,84.0,,,,,426.0,,,,,,,,
,,,22.0,52.0,55.0,,64.0,,78.0,,92.0,,127.0,128.0,,,,,427.0,,,,,,,,
,,14.0,223.0,52.0,55.0,,257.0,,78.0,,,,127.0,128.0,,,,,428.0,52.0,294.0,,296.0,183.0,,310.0,
,,,,239.0,54.0,,63.0,,77.0,,,,127.0,,,,,,429.0,,,,,,,,
,,,,52.0,55.0,,257.0,,78.0,84.0,,268.0,127.0,138.0,,,,,432.0,,,,,,,,
209.0,,,22.0,228.0,55.0,,259.0,,78.0,,,,127.0,176.0,,,,,433.0,,,,,,,,
,,15.0,222.0,52.0,55.0,,64.0,,78.0,84.0,,273.0,278.0,128.0,,,,,434.0,,,,,,,,
0.0,,14.0,,230.0,55.0,,257.0,,78.0,,92.0,,278.0,,,,,,435.0,290.0,,,,,,,
0.0,,213.0,,228.0,55.0,,67.0,,78.0,84.0,265.0,273.0,278.0,84.0,,,,,437.0,286.0,157.0,,84.0,,,,
,,216.0,,52.0,55.0,,255.0,,78.0,84.0,265.0,,127.0,279.0,,,,,438.0,,,,,,,,
,,15.0,223.0,52.0,55.0,,259.0,,78.0,263.0,265.0,,278.0,128.0,,,,,439.0,,170.0,,84.0,193.0,,307.0,
,,,22.0,50.0,54.0,,61.0,,78.0,,265.0,110.0,127.0,,,,,,440.0,,,,,,,,
,,,,225.0,54.0,,63.0,,78.0,,,,127.0,138.0,,,,,441.0,,,,,,,,
,,,,242.0,55.0,,257.0,,78.0,,,,127.0,,,,,,443.0,,157.0,,,,,,
208.0,,,,52.0,55.0,,258.0,,78.0,84.0,,273.0,278.0,,,,,,444.0,,,,,,,,
,,215.0,22.0,52.0,54.0,,60.0,,78.0,84.0,,,127.0,,,,,,445.0,,,,84.0,300.0,,,
210.0,,,,228.0,53.0,,58.0,,77.0,84.0,265.0,,127.0,128.0,,,,,446.0,,,,,,,,
,,,,,,,,,78.0,,,110.0,127.0,84.0,,,,,448.0,,,,,,,,
207.0,,,,50.0,54.0,,,,78.0,,,,278.0,,,,,,449.0,,157.0,,,,,157.0,
0.0,,214.0,224.0,232.0,55.0,,67.0,,78.0,84.0,,273.0,127.0,128.0,,,,,450.0,288.0,166.0,,84.0,,,,
3.0,,15.0,21.0,52.0,55.0,,65.0,,78.0,,,,278.0,84.0,,,,,451.0,,170.0,,,,,309.0,
0.0,,216.0,22.0,240.0,55.0,,257.0,,78.0,264.0,,276.0,278.0,,,,,,452.0,52.0,157.0,,,,,308.0,
,,,,242.0,53.0,,,,77.0,84.0,92.0,110.0,127.0,84.0,,,,,453.0,,,,,,,,
,,,224.0,,55.0,,59.0,,78.0,,,,127.0,,,,,,454.0,,,,297.0,,,,
209.0,,15.0,222.0,232.0,55.0,,259.0,262.0,78.0,84.0,,110.0,127.0,84.0,,,,,455.0,,157.0,,,299.0,,,
,,218.0,,52.0,55.0,,66.0,,78.0,,,274.0,127.0,128.0,,,,,456.0,,,,,,,,
,,,,235.0,55.0,,62.0,,78.0,,,,278.0,,,,,,457.0,290.0,,,84.0,301.0,,,
1.0,,,21.0,52.0,55.0,,67.0,,78.0,,,273.0,278.0,282.0,,,,,458.0,,,,,,,,
,,,,,,,,,78.0,,,110.0,278.0,,,,,,459.0,290.0,,,,,,,
,,15.0,,52.0,55.0,252.0,253.0,,78.0,84.0,265.0,110.0,127.0,128.0,,,,,460.0,52.0,,,128.0,,,,
,,,,52.0,53.0,,,,77.0,,,,127.0,,,,,,461.0,,,,,,,,
0.0,,,,52.0,55.0,,67.0,,78.0,,,,127.0,,,,,,462.0,52.0,157.0,,,,,,
,,,,,55.0,,,,78.0,84.0,,273.0,278.0,84.0,,,,,466.0,,,,,,,,
209.0,,,,,53.0,,,,78.0,,,273.0,278.0,,,,,,467.0,,,,,,,157.0,
209.0,,15.0,,248.0,54.0,,63.0,,78.0,,,273.0,127.0,,,,,,469.0,,,,,,,,
1.0,,,,240.0,55.0,,,,78.0,264.0,,272.0,278.0,,,,,,470.0,,,,,,,,
,,15.0,,52.0,55.0,,61.0,,78.0,84.0,,110.0,127.0,133.0,,,,,471.0,,,,,,,,
,,,,52.0,54.0,,72.0,,77.0,,,,127.0,,,,,,473.0,,,,,300.0,,,
0.0,,15.0,,247.0,55.0,,65.0,,78.0,,,275.0,278.0,84.0,,,,,474.0,,,,,,,,
,,,,52.0,55.0,,,,78.0,84.0,265.0,110.0,127.0,128.0,,,,,475.0,,,,,,,,
,,219.0,,247.0,55.0,,258.0,,78.0,,,,278.0,84.0,,,,,477.0,285.0,157.0,,,,,157.0,
1.0,,15.0,22.0,228.0,55.0,,63.0,,78.0,,,275.0,127.0,,,,,,478.0,,157.0,,,,,,
,,218.0,21.0,52.0,55.0,,254.0,,78.0,,,,127.0,129.0,,,,,479.0,,166.0,,128.0,,,,
3.0,,14.0,223.0,232.0,55.0,,66.0,,78.0,84.0,265.0,271.0,127.0,,,,,,480.0,,170.0,,298.0,193.0,,,
,,15.0,222.0,236.0,55.0,,67.0,,78.0,84.0,,,127.0,280.0,,,,,481.0,,,,84.0,301.0,,306.0,
,,,,52.0,53.0,,64.0,,78.0,,265.0,,127.0,128.0,,,,,482.0,,,,,,,,
,,15.0,220.0,52.0,55.0,,66.0,,78.0,84.0,,,127.0,128.0,,,,,483.0,,,,,,,,
,,14.0,,52.0,55.0,,65.0,,78.0,,,,127.0,128.0,,,,,484.0,,,,,,,,
,,,,,54.0,,,,78.0,84.0,,,127.0,,,,,,485.0,,,,,,,,
206.0,,,,,55.0,,258.0,,78.0,,,,278.0,,,,,,486.0,287.0,157.0,,,,,157.0,
1.0,,,223.0,52.0,54.0,,255.0,,78.0,,,,127.0,129.0,,,,,487.0,52.0,,,,,,,
,,15.0,22.0,52.0,55.0,,253.0,,78.0,84.0,,110.0,127.0,128.0,,,,,488.0,,,,,,,,
0.0,,215.0,21.0,246.0,55.0,,67.0,,78.0,84.0,265.0,,127.0,281.0,,,,,489.0,,,,,,,,
0.0,,15.0,,249.0,54.0,,64.0,,78.0,84.0,,110.0,127.0,282.0,,,,,490.0,293.0,171.0,,296.0,,,202.0,
0.0,,,22.0,228.0,54.0,,72.0,,78.0,,,110.0,127.0,84.0,,,,,491.0,,,,84.0,,,,
3.0,,215.0,,52.0,55.0,,64.0,,78.0,84.0,,273.0,127.0,129.0,,,,,493.0,,,,,,,,
5.0,,218.0,,52.0,55.0,,66.0,,78.0,84.0,,,127.0,,,,,,494.0,,,,,,,,
,,,,,55.0,,,,78.0,,,,127.0,279.0,,,,,495.0,,,,,,,,
,,15.0,,52.0,55.0,,,,78.0,,,273.0,278.0,,,,,,496.0,,,,,,,,
,,218.0,223.0,52.0,55.0,,255.0,,77.0,84.0,,273.0,127.0,128.0,,,,,497.0,225.0,,,,,,,
209.0,,,,,55.0,,65.0,,77.0,84.0,266.0,,278.0,129.0,,,,,498.0,,,,,,,,
0.0,,,,,,,,,78.0,,,275.0,127.0,,,,,,500.0,,,,,,,,
,,14.0,22.0,,54.0,,,,78.0,,,,127.0,,,,,,501.0,,,,,,,,
0.0,,15.0,,228.0,55.0,,67.0,,78.0,84.0,,272.0,278.0,,,,,,502.0,291.0,,,,304.0,,,
210.0,,214.0,,52.0,55.0,,66.0,,77.0,,,110.0,127.0,129.0,,,,,503.0,,,,,,,,
208.0,,,,247.0,55.0,,257.0,,78.0,84.0,,,278.0,84.0,,,,,504.0,,,,,,,,
208.0,,,,52.0,53.0,,,,78.0,128.0,,,127.0,,,,,,506.0,,,,,,,,
207.0,,,,52.0,54.0,,,,78.0,,,110.0,127.0,138.0,,,,,507.0,,,,,,,,
207.0,,15.0,,52.0,55.0,,257.0,,78.0,,,,127.0,84.0,,,,,508.0,52.0,157.0,,,,,,
206.0,,,,,,,,,78.0,,,,278.0,,,,,,509.0,290.0,,,,,,,
,,,22.0,248.0,55.0,,258.0,,78.0,84.0,,274.0,127.0,176.0,,,,,510.0,,,,,,,,
210.0,,15.0,,52.0,55.0,,,,78.0,,,273.0,127.0,,,,,,511.0,,,,,,,,
,,14.0,21.0,52.0,55.0,,258.0,,78.0,,265.0,,127.0,176.0,,,,,512.0,,,,,,,,
,,,,,,,,,78.0,,,275.0,127.0,128.0,,,,,513.0,,,,,,,,
,,,223.0,52.0,55.0,,257.0,,78.0,84.0,265.0,110.0,127.0,128.0,,,,,514.0,,,,,,,,
1.0,,15.0,,52.0,55.0,,63.0,,78.0,84.0,,,127.0,128.0,,,,,515.0,52.0,,,,,,,
,,,,235.0,55.0,,72.0,,78.0,,265.0,268.0,127.0,,,,,,516.0,290.0,,,,,,305.0,
,,,,52.0,54.0,,,,78.0,,,267.0,127.0,128.0,,,,,517.0,,,,,,,,
,,15.0,20.0,228.0,55.0,,257.0,,78.0,,,,278.0,,,,,,518.0,285.0,,,,,,,
,,,223.0,246.0,55.0,,67.0,,78.0,,,,278.0,,,,,,519.0,,,,84.0,301.0,,,
,,,,52.0,55.0,,258.0,,78.0,,,110.0,127.0,,,,,,520.0,,,,,,,,
1.0,,,,228.0,55.0,,254.0,,78.0,84.0,,275.0,278.0,,,,,,522.0,,,,,,,157.0,
207.0,,15.0,22.0,52.0,55.0,,258.0,,78.0,84.0,,275.0,127.0,,,,,,523.0,293.0,,,296.0,193.0,,,
0.0,,,,52.0,55.0,,67.0,,77.0,,,273.0,127.0,,,,,,524.0,,,,,,,,
,,15.0,,52.0,55.0,,67.0,,78.0,,,276.0,127.0,133.0,,,,,525.0,,,,295.0,,,,
2.0,,,,,,,,,,,,268.0,127.0,128.0,,,,,527.0,,,,,,,,
,,,,,54.0,,60.0,,77.0,,,268.0,127.0,,,,,,528.0,,157.0,,,,,157.0,
0.0,,,22.0,239.0,55.0,,67.0,260.0,78.0,84.0,,271.0,127.0,283.0,,,,,530.0,,,,,,,,
,,,22.0,246.0,54.0,,64.0,261.0,78.0,,,,127.0,281.0,,,,,531.0,,,,,,,,
1.0,,,21.0,,55.0,,67.0,,78.0,84.0,266.0,276.0,127.0,84.0,,,,,532.0,,,,,,,310.0,
1.0,,13.0,222.0,232.0,55.0,,62.0,,78.0,,265.0,110.0,127.0,176.0,,,,,533.0,,,,,,,,
212.0,,,,228.0,55.0,,258.0,,78.0,,265.0,,127.0,,,,,,534.0,289.0,,,84.0,303.0,,,
,,,20.0,52.0,55.0,,257.0,,78.0,,,273.0,127.0,,,,,,535.0,,,,,,,,
,,,,52.0,55.0,,64.0,,77.0,,265.0,277.0,127.0,,,,,,537.0,,,,,,,,
208.0,,,,52.0,55.0,,257.0,,78.0,,,270.0,127.0,128.0,,,,,538.0,52.0,,,,,,,
0.0,,,20.0,239.0,54.0,,72.0,,78.0,84.0,,,127.0,84.0,,,,,539.0,,,,,,,,
3.0,,15.0,22.0,243.0,55.0,,68.0,,78.0,84.0,265.0,275.0,127.0,,,,,,540.0,,170.0,,,193.0,,310.0,
208.0,,,22.0,250.0,55.0,,257.0,,78.0,,,268.0,127.0,,,,,,541.0,,,,,300.0,,157.0,
1.0,,215.0,,52.0,54.0,,62.0,,77.0,263.0,,,127.0,128.0,,,,,542.0,52.0,,,,,,,
