x1,x2
2471,2294
2121,2395
1971,2095
2469,2467
2460,2607
2448,2126
2467,2468
2169,2338
2351,2196
2199,2279
2588,2125
2127,2451
2564,1993
1941,2292
2556,2619
2600,1979
2026,2338
2626,1991
2656,2129
2612,2367
2465,2039
2030,2190
2336,2420
2418,2093
2395,2654
2624,2655
2499,1997
2189,2007
2306,2324
2290,2410
2463,2343
1918,2464
2607,2118
1970,2111
2510,2543
2369,2334
2484,1929
2188,2200
2631,2020
2552,2206
2586,2507
2630,2601
2647,2639
2630,2414
2342,2105
2007,2451
2413,2250
2586,2123
2580,2236
2590,2573
2539,2045
2345,2449
2172,2073
2020,2083
2586,2030
1921,2472
2617,136
2339,2575
2001,2009
2529,2610
2336,2385
2430,2499
2552,2188
2485,2607
2520,2477
2232,2537
2419,2493
2542,2350
2655,2579
1936,2286
2123,2212
1465,1959
2153,2180
2220,2103
2510,2509
2624,2164
2290,1929
2081,2592
2516,2282
2054,1916
2468,2347
1939,2319
2417,2009
2500,2552
2108,2121
1941,2306
2334,2551
2042,2187
2218,1942
2446,2630
2450,2113
2030,2212
2418,2331
1946,2150
2573,2423
2624,2590
2600,2323
2461,1955
2261,2340
1947,2283
2633,2538
2649,2042
2492,2083
2164,2083
2233,2607
2075,2537
1925,2037
1913,2384
2032,2292
2086,1971
2398,2533
2000,1972
1984,2462
2594,2491
1718,1920
2607,2122
2409,2521
2257,2446
2472,2653
2573,2352
2244,2271
1940,2054
2095,2165
2359,2369
2492,2539
2064,2140
2088,2607
2060,2601
2451,2315
2028,2191
2508,2133
2102,2264
2510,2302
2434,2415
2334,2348
2257,2504
2561,2462
1946,2266
2347,2140
2111,2398
2646,1971
2046,1993
2184,1993
2297,2050
2655,2604
1950,1957
1577,2072
2590,2347
2347,2180
2623,2172
2250,2002
2202,2659
2556,2410
1984,2593
2283,1970
1932,2533
1946,2414
2327,2617
2572,2068
1964,2149
2102,2117
2462,2581
2102,2007
2408,2212
2201,2467
2386,2353
2247,1916
2264,2176
1986,2506
2180,2344
2345,1964
2125,1916
2235,2075
2018,2435
2384,2328
2628,2440
1936,2335
2655,2064
2617,2319
2461,2071
2200,1946
2500,2499
2258,2240
2333,2243
2112,2308
2396,2384
2463,2111
2248,2314
2428,2063
2384,1948
2331,2308
2620,2202
2024,2645
2164,2140
2500,2536
2649,2461
2576,2067
2202,2116
2176,2038
2190,2407
2590,2229
2250,2042
2078,2404
2559,2560
2045,1984
2552,1942
2491,2038
2304,2267
2223,2199
2063,2086
2497,2173
2138,2384
2150,2244
2244,2090
2052,1939
2335,2411
2300,2288
2379,2038
2111,2132
1943,2492
2254,2111
2243,2054
1979,2611
2123,2165
2507,2521
1917,2428
2507,2556
1945,2223
2187,2472
2340,2324
1918,2520
2225,1919
2098,1962
2059,2646
2020,2064
2007,1948
1971,2590
2478,2449
2590,2374
2340,2495
2526,2234
2155,2133
2042,2336
2170,2622
2163,2128
2194,2292
2468,2040
2188,2150
2578,2309
2579,2408
2559,2108
2007,2399
2638,2005
2104,2418
2112,2563
2333,1920
2550,2271
2090,2638
2625,2404
2020,2395
1931,1980
2259,2417
1932,2629
2250,2498
2495,2093
2078,2551
2073,2348
2134,2508
2355,2304
2244,2507
2395,2579
2381,2218
2153,2026
2348,2543
1920,1994
2176,2039
2103,2446
2294,2420
1916,1718
2374,1946
2539,2551
2477,2112
2340,2212
2109,2619
2625,2467
2125,2062
2504,1962
2381,2578
2183,2384
2526,2561
2472,2599
1993,1984
2109,2266
2550,1946
2352,2359
2611,1984
2499,2326
2188,2429
1985,2393
2112,1989
2084,2172
2033,2108
2022,1991
2069,1986
2191,2333
2428,2593
2590,2040
2273,2343
2077,2033
2278,1962
2428,1985
2140,2376
2482,2139
2364,2225
2491,2396
2428,2542
2268,2589
2604,2414
2275,1993
2628,2474
2355,2610
2284,2660
2087,2338
2190,2020
2132,2479
2029,2501
2607,2353
2125,2294
2213,1918
2124,2359
2219,2345
2063,2615
2024,2538
2104,2154
2417,2538
2266,2433
2184,1953
2625,2090
2459,1998
2150,2271
2363,2056
2384,2312
2322,2085
2446,2090
2193,2047
2523,1960
2036,1964
2492,2334
2239,2135
2357,2145
2590,2611
2356,2233
1991,2620
2286,2497
2555,1465
2266,2518
2278,2376
1926,2543
1917,2352
2604,2095
2436,2117
2124,2326
2598,2345
2122,2150
2133,2322
2655,2046
2585,1919
2353,2300
2638,2229
2410,2464
2110,2075
1941,1985
2446,2266
2059,2218
2593,2374
1918,2404
2077,2078
2240,2591
2354,2615
2244,2630
2381,2064
2172,2590
2215,2567
1945,2377
2495,2460
2553,2324
2291,2345
2188,2407
2337,2000
2261,2218
2329,1929
2385,2210
2551,2339
2322,2562
2054,1465
2187,2461
1941,2117
2180,2451
2542,2619
2007,2294
2326,2625
2124,1946
2212,2059
2392,2602
2354,2104
2190,2124
2218,2655
2352,2356
2588,2081
2586,2045
2384,1981
2268,2445
2620,2171
2242,2278
2588,2198
2433,2240
2398,1988
2059,2326
2083,2600
2463,2368
2115,1971
1997,2546
2159,1976
2232,2649
2101,2617
2428,1966
2409,2069
2407,1971
2219,1964
2615,2046
2117,2169
2038,2533
1952,2438
2218,2619
2118,2392
2467,2136
2364,2171
2460,2409
2604,2122
2056,2507
2445,2081
2232,2367
1980,2022
2237,1971
2313,2211
2542,2103
2054,2052
2408,2216
2645,2225
2072,2007
1966,2559
2184,2103
2623,2306
2447,2024
1985,2040
2433,2586
2138,2282
2590,2353
2201,2090
2135,2333
2042,2328
1971,2354
2076,2349
2045,2112
2135,2191
2392,1985
1577,2347
2102,2567
2112,2607
2552,2593
1962,2467
2308,2395
2279,2134
2244,2579
2336,2328
1963,2324
2047,2371
2508,2183
2577,2160
2172,2469
2151,2498
2218,1963
2054,2461
2115,2462
2055,2600
2174,2653
2223,2102
2648,1995
2183,2052
2419,2588
2614,2232
1972,2647
2215,2547
1962,2350
1983,2064
2039,2250
2606,1984
2233,2306
2296,2085
1941,2495
2440,1934
2247,2047
2169,2436
2303,2218
2624,2140
2302,2347
2473,2566
2445,2385
2020,2423
2520,2331
2330,1994
2069,2334
2300,2266
2367,2101
2005,2124
2475,1947
2155,2368
2124,2625
2458,2032
2403,2534
2323,2324
2220,2121
2072,2319
2578,2306
2482,2078
2459,2413
2284,2657
2451,2259
2395,2233
2331,2043
2071,2292
2226,2434
2233,2363
1920,2282
2404,2073
2476,2414
2111,2496
2352,2381
2398,2463
136,2598
2623,2033
2121,2654
1983,2348
2025,2658
2240,2542
2236,2644
2329,2464
2087,2351
2631,2172
2088,1979
2268,1973
2029,2438
2150,1993
2233,2407
2370,2005
2133,2471
2132,1916
1994,2347
1983,2172
2586,2564
2042,2137
2026,2134
2122,2359
2334,2184
2533,2125
2558,2632
2516,2149
2394,2054
2539,2324
2539,2433
2040,2407
2203,1940
2433,1993
2257,2037
2073,2500
2183,2332
2546,1983
2624,2103
2365,1957
2576,2506
2271,2115
2414,1984
2039,2588
2434,2222
1943,2607
2266,2220
2157,2337
2344,2062
2354,2590
2069,2604
1997,2136
2608,1970
2391,2395
2094,2281
2206,1929
1929,2271
2482,2467
2500,2631
2410,2559
2001,2585
2171,2538
2053,2608
2410,2369
2491,2071
1985,2306
1948,2516
2592,2199
2187,2379
2276,2418
2591,2233
2447,2284
2578,2073
2244,2109
2323,2604
2276,2218
2233,2078
2042,2643
2491,2598
2407,2290
2218,2043
2005,2340
2352,2374
1917,2590
2142,2600
2047,2332
2264,2379
1953,2356
2028,2333
2069,2526
2602,2220
2098,2601
2408,2139
2329,2507
2228,2570
2367,2581
2118,2237
2328,2133
2384,2338
2089,1960
1996,2581
2024,1995
2142,2326
2495,1962
2154,2460
2653,2223
2028,2642
2131,2579
2104,2348
2290,2323
2471,2491
2211,2141
2610,2557
1923,2511
2501,2478
2103,1971
2624,1962
2233,2040
2139,2381
2073,2446
2053,2153
2504,2059
2213,2604
2339,2069
2033,2240
2140,1963
1718,2629
2573,2131
2179,1962
2299,2078
2593,1943
2560,2090
2111,2608
2451,2125
2309,2276
2026,2283
2143,2054
2594,2254
2359,2122
2274,2072
2117,2246
2619,2083
2266,2201
2090,2266
2655,2063
2005,2638
2550,2139
2537,2327
2460,2308
2308,2602
2302,2289
2200,1984
2426,2349
2087,2176
2201,2586
2608,2522
2239,2133
2363,2625
1989,2600
2020,2244
1938,2115
2350,2410
2124,2179
2078,2121
2283,2458
2414,2150
2033,2559
2372,2127
2184,2546
2194,2028
2174,2223
2329,2033
1960,2335
2153,2127
2215,2264
2005,2407
2045,2606
2309,2121
2172,2340
1932,2598
2539,2139
2543,2090
1995,2027
2333,1994
2460,2623
1966,2593
2190,2552
2136,2370
2543,1948
2598,2518
2115,2550
2033,2607
2564,2395
2430,2374
2223,2289
2369,2553
2337,2171
2002,2463
2623,1917
2240,1946
2575,2090
2271,2308
2200,2423
2212,2220
2642,2398
1972,2225
2414,2606
2071,2081
2395,2354
2559,2468
2355,2531
2479,2222
2289,2241
2406,2514
1929,2240
2142,2369
2224,2199
1985,2154
2509,2177
2233,2124
2199,2434
2331,2206
2038,2417
2485,2414
2143,2598
2601,2131
2296,2322
2556,2386
2638,2611
1926,2047
2140,2118
2469,2492
2482,2476
1971,2601
2608,2194
2392,2140
2646,2489
2623,2154
1990,2534
2027,2159
2629,2132
2027,2004
2336,2047
2136,2347
2284,2225
2060,2550
2216,1979
1976,2583
1962,2550
2593,2553
2425,2581
2068,2174
2142,2624
1577,2598
2384,2330
2118,2278
1932,2471
2589,2319
1916,2461
2280,2075
2520,2131
2530,2324
2152,2248
2246,2509
2655,2059
2101,2394
2419,2199
2526,2370
2598,2280
2201,2331
2055,1983
2069,2033
2529,2247
2224,2508
2598,2002
2083,2560
2199,2274
1925,2624
2192,2459
2194,2039
2091,2231
2018,1972
2143,2125
2395,2573
2549,2121
2601,2112
2189,2111
1983,2593
2625,2244
2060,2542
2273,2194
1985,2500
2553,2477
2340,2625
2646,2464
2376,2526
2322,1960
2318,2289
2072,2438
2537,2117
2543,2086
2499,2044
1979,2428
2408,2030
2381,2212
2093,2348
2007,2471
2344,2068
2295,2519
2299,2600
2111,2336
2409,2200
2339,1985
1917,2258
2289,2384
2064,2339
2461,2028
2542,2469
2115,1966
1926,2451
2108,2326
2202,2025
2642,2038
2374,2590
2428,1943
2184,2376
2386,2624
2154,2063
2123,1938
2241,2273
2381,1918
2369,2552
2631,2602
2381,2188
2290,2408
2653,2347
2035,2082
2169,2176
2611,1953
1997,1946
2296,2498
2077,2324
2326,2460
2052,2642
2341,2231
2410,2423
2446,2331
2461,2052
2131,2464
2040,2200
2385,2047
2348,2539
1917,2477
2453,2505
2138,2026
2553,2086
2064,2109
2088,2212
2507,2414
2253,2619
2087,2180
2543,2642
2372,1932
2471,2125
2293,2183
2654,2590
2203,2475
1993,2122
2353,2069
2469,2331
2254,2153
2323,2212
1985,2597
2446,2550
2346,1935
2240,2063
2355,2461
2143,2571
2588,2247
2154,2220
1983,2409
2369,2331
2026,2594
2199,2347
2206,2030
2397,1990
1929,2103
2112,2552
2347,2055
2559,1984
2111,2305
2425,2289
1955,2398
2283,2148
1943,2590
2185,2047
2077,2586
2352,2233
2377,2438
1986,2103
2398,2372
2236,2035
2210,2123
2005,2261
2007,2189
2056,2150
2347,2103
2446,2407
2462,1963
2073,2604
2379,2085
2206,2615
2560,2630
2216,2374
2127,2419
2153,2509
2018,2297
2266,2550
1718,2643
2610,2145
2329,2414
2308,1979
2476,2067
1926,2617
2410,2266
2467,2556
2342,2283
2638,2624
2290,2631
2240,2354
2132,2304
2473,1926
2419,2333
2229,2348
2376,2104
2333,2347
2436,2653
2507,2329
2424,2156
2323,2462
1959,2599
2575,2521
2484,2551
2370,2095
2543,2068
2043,2122
1577,2102
2140,2520
2617,2509
2290,2164
2247,2555
2183,1945
2108,2150
2654,2212
2370,2220
2655,1953
2043,2104
2308,2073
2059,2409
2485,2630
2071,2273
2111,2394
2440,2488
2200,2037
2477,2244
2504,2507
2331,2244
2467,2244
2056,2352
2053,2111
2128,2347
2229,2121
2302,2315
2164,2586
2196,2333
2339,2395
1959,2133
1986,2229
2199,1932
2161,2434
2302,2333
2521,2112
2068,2144
2625,2324
2237,2526
2139,2578
2467,1918
1942,2078
2598,2143
2356,1929
2095,2578
2543,2176
2212,2624
2410,2030
2564,2210
2601,2352
2562,1936
2371,2082
2655,2495
2136,2477
2509,2010
2241,2417
2328,2419
2081,2002
1938,2526
2433,2139
2575,2469
2356,1946
1993,2184
2556,1941
2488,2371
2588,2498
2083,2118
2104,2331
2628,2488
2300,1985
1957,2202
2577,2322
2600,2233
2150,2088
2309,2477
2423,2418
2597,2199
2471,2259
1920,2336
2468,2073
2275,2139
2266,2142
2606,2619
2250,2543
2081,2479
2639,2538
2267,2475
1954,1577
2112,2553
2331,2482
2463,2198
2331,2045
2469,2090
2589,2419
2394,2243
2331,1938
2326,1938
2546,1971
2553,2206
2249,2250
2547,2254
2351,2465
1953,2201
2623,1938
2142,2078
2438,2235
2190,2374
1970,2161
2351,2081
1920,2420
2350,1962
2330,2189
2151,1932
1986,2564
2072,2071
2131,2311
2464,2253
2040,2253
2479,1970
2056,2369
2538,2633
2153,2325
2072,2292
2649,2384
2275,2655
2095,2078
2518,2438
1975,2314
2564,2638
2187,2351
2430,2140
2539,2356
2630,2408
2643,2332
2224,2367
2176,2143
2337,136
2176,2463
2133,2419
2150,2229
2120,2126
2624,2623
2297,2192
2575,2410
1966,2212
2279,2249
2138,2319
2591,2220
2132,2183
2590,2188
2391,2020
2590,2552
2482,2410
2559,2507
2473,2394
136,2571
2188,2112
2172,2593
2088,2098
2190,2593
2609,2338
2500,2172
2331,1953
2102,2038
2410,2507
2623,2244
2616,2463
2145,2406
2354,2543
1943,2356
2273,2053
2090,2356
1971,1925
2460,2352
2215,2372
2271,2340
2630,2613
1997,2033
2226,2310
2604,2593
1940,2338
2064,2404
2601,2030
2347,2475
2392,2040
2657,1951
2537,2479
2233,1940
1953,2369
2530,2199
2117,2588
2602,2430
2327,2153
2508,2510
2218,2386
2284,1935
2491,2169
2149,1932
2053,2224
2428,2646
2290,2586
2340,2646
2624,2356
2463,2319
2573,2467
2543,2292
2283,2125
2007,2180
2131,1997
2349,2320
2299,2077
2367,2379
2060,2602
2334,2095
2081,2028
2036,2453
2042,2087
2139,2218
2040,2237
2496,2117
2554,2200
2102,2413
2126,2117
2020,2446
2184,2324
2564,1979
2632,2450
2490,2513
2567,1945
2630,2109
2040,1917
2559,2086
2183,2458
1971,2376
2285,2537
2537,2283
2268,2582
2356,2542
2090,2154
1919,1935
2132,2096
2101,2510
2447,1998
2123,2600
2218,2551
2631,1942
2232,2138
1925,2586
2542,2069
2607,2240
2104,2407
1986,2206
2039,2328
2117,2149
2333,2555
2201,2619
2560,2542
2347,1994
2653,1920
1995,2365
2467,2276
2415,2054
2083,2593
2650,2320
2268,2026
1952,2384
2480,2029
2604,2611
2188,2495
1962,2093
2602,2559
2550,2005
2323,2060
1968,1999
2344,1577
2609,2472
2543,2605
2469,2073
2259,2598
1947,2617
1955,2491
2232,2508
2045,2423
2293,2597
2360,2236
2325,2007
2553,2033
2415,2062
1944,2480
2103,2266
2560,1966
2124,2478
2135,2315
2563,2123
2340,2381
2138,2196
2347,2399
2464,2646
2602,2064
2258,1979
2500,2324
2092,2234
2329,2290
2359,1971
2615,2410
2570,2228
2196,2042
2138,2377
2606,2374
2233,2646
1963,2109
2600,2090
2317,2313
1984,2575
2429,2449
2414,2395
2121,1917
1984,2601
1918,2257
2607,2329
2407,2030
2582,2143
2624,2414
2313,2581
2589,2111
2047,2289
2516,2127
1465,2268
2352,2611
2624,2464
2258,2329
2206,2092
2108,2033
2415,2501
2638,2414
2173,2314
1923,2434
2602,2045
2334,2058
2500,2078
2518,2280
1993,2275
1917,2600
2267,2472
1985,2430
2507,2495
2078,2623
2561,2353
2351,2273
2638,2593
2142,2575
2126,2313
2463,2268
2279,2458
2220,2131
2548,2217
2323,2354
2461,2273
2131,2201
2344,2343
2482,2468
2144,2127
1943,2212
2296,2048
2553,2104
2582,2516
2085,2145
2549,1943
1925,2122
1925,2200
2332,2223
2630,2086
2369,2210
2061,2284
1938,2404
2140,2220
2542,2074
2133,2377
2124,2564
2131,2299
2625,2619
2121,2376
2482,2607
1994,2332
2319,2336
2554,1971
2264,2254
2047,2589
2567,1577
2122,2124
2271,2350
2188,2418
1984,2095
2206,2446
2645,2494
2508,2475
2414,2007
2229,2276
2043,2261
2153,2555
2446,2370
2037,1917
2573,2045
2655,2369
2072,1955
2507,1997
2190,2324
2229,2506
1926,2328
1945,2068
2359,1986
1966,1938
2345,2223
2137,2398
2408,1993
2507,2306
2149,2475
2365,2000
2129,2070
2240,2613
1940,2247
2190,2150
2578,1946
2294,2608
2172,2623
2653,2144
2267,1948
2591,2323
2615,2257
2005,2359
2278,2619
2309,2334
2271,2339
2654,2485
2324,2484
2229,2339
2372,2589
1984,2188
2103,2482
2189,2087
2624,2554
2069,2218
2155,2325
2112,2376
2180,2496
2579,2190
2598,2475
2043,2206
2478,2443
2309,2492
2555,2609
2507,2098
2586,2521
2308,2381
2150,2489
2555,2458
2240,2005
2507,2140
2254,2498
2108,1983
2224,2007
2643,2302
2309,2381
2386,2142
2278,2124
2492,2423
2145,2047
2652,2075
2153,2642
2233,1925
2026,1918
2477,2356
2540,1934
2358,2230
2617,2161
2064,2655
1976,2365
2043,2464
2620,2192
2374,2561
1919,2494
2302,2330
2575,2074
2655,2381
2210,1979
2479,2110
2363,2073
2333,2396
2591,2340
2249,2589
2124,1966
2446,2354
2273,1947
2555,2472
1931,1968
2550,2278
1961,2128
2448,2091
2376,2539
1979,2276
2334,2244
2463,2102
2319,2312
2484,2492
2257,2154
2532,2492
2460,1943
1986,2121
2142,2311
2578,2542
1965,2361
2589,1940
2428,1941
2054,1920
2109,2323
2118,1985
2363,2276
2257,2549
2032,2279
2229,1917
2387,2410
2234,2058
1993,2520
2460,2593
2598,2336
2560,2172
2266,2189
2328,2543
1943,2391
2074,2575
2630,2104
2039,2582
2356,2334
2077,2507
2511,2222
2109,2446
2083,2551
2047,2379
2200,2154
2532,2484
2575,2266
2600,2520
2567,2026
1945,2246
2244,2560
2009,2657
2654,2495
1577,2047
2376,2266
2131,2504
2538,1972
2564,1953
2089,2313
2084,1989
2171,2000
2567,2054
2423,2276
2072,2003
2521,2184
2376,2300
2093,2020
2062,2617
2561,2266
2563,2601
2611,2485
2432,2096
2582,2010
2451,2509
2131,2615
2200,2467
2275,2602
2068,2649
2395,1938
2500,2549
2142,2630
2093,2040
2078,2553
1989,1946
2151,2127
2333,2047
2615,2218
2369,2564
2463,2279
2074,1953
2275,2108
2087,2267
1946,2611
2086,2324
2346,2636
2551,2542
2093,2631
2104,2046
2328,2127
2602,2392
1925,2026
2289,2325
1935,2364
2084,1962
1938,2590
2331,2573
2259,2451
2499,2655
1983,2454
2578,2553
2045,2140
2395,2220
1921,2159
1966,2257
2402,2342
1940,2461
2047,2133
2154,2078
2600,2059
2401,2320
2542,2328
2059,2309
2638,2370
2370,2381
2018,2024
2153,2347
2392,2601
2607,2142
2240,2654
2423,2131
2482,2428
2543,2625
2161,2344
2090,2520
2302,2214
2111,2254
2507,2550
1918,2165
2123,2430
2315,2555
2179,2484
2120,2260
2090,2244
1948,2148
2551,2212
2147,2428
2087,1920
2261,2408
2532,2103
2169,1941
2026,2279
2458,2501
2434,2185
2436,2384
2377,2267
2254,2267
2280,2511
2552,2492
2308,2500
2118,2276
2397,2314
2468,2410
2118,2631
2246,2592
2351,2054
1926,1964
2117,2345
2598,1947
2308,2638
2343,2649
1943,2005
2446,2190
2302,2169
2095,2484
2123,2539
2446,1985
2240,1963
2047,1923
2443,1982
2592,2420
2279,2087
2244,1985
2133,2267
2290,2040
1953,2090
2328,2161
2607,2638
2015,1937
2608,2161
2009,2571
2093,1941
2165,2323
2471,2246
2124,2464
2428,2625
2151,1577
2623,2499
2180,2292
2165,2404
2500,2088
2275,2521
2409,2578
2223,2144
2285,2305
2206,1946
2489,2063
2030,2122
2148,2635
2257,2098
2526,2550
2208,2384
2229,2428
2591,2184
2060,2507
2501,2368
1973,1919
2032,2047
2283,2215
2115,2069
2118,2154
2404,1989
1947,2463
2250,2533
2278,2492
2108,1938
2500,2212
2115,2331
2073,2334
2252,2282
1941,2196
1948,2224
2556,2624
2543,2161
2594,2333
2607,2073
2189,2224
2507,2109
2215,2572
2461,2289
2560,2309
2366,2566
1966,2150
1976,2284
2657,1980
2324,2043
2436,1947
1946,2356
2027,2268
2229,2154
2623,2331
2169,2451
2551,2261
1966,2564
2149,2398
2622,1993
2139,2040
2046,2083
2122,2586
2304,1945
2516,2180
2053,2226
1966,2064
2542,2500
2174,2598
2104,2504
2369,2033
2638,2056
1962,2354
2161,2555
2333,2252
2426,2510
2636,1957
2150,2064
2498,2087
2356,2549
2648,1998
2602,2507
2353,2654
2023,1936
2647,2657
2414,2549
2274,2054
2303,2376
2129,2091
2507,2278
2237,2088
2030,2308
1955,2330
2305,2285
1980,2585
1946,2334
2300,2229
2642,2368
2563,2468
2460,2190
2638,1953
2030,2069
2100,2558
2521,2244
1962,2326
2056,2387
1979,1925
2097,2192
2560,2485
2004,1972
1925,2602
2111,2163
1972,1951
2655,2308
2511,2327
2210,1953
1981,2384
2202,2447
2446,2253
2173,2412
1946,2308
2261,2630
2039,2032
2414,2593
2460,2601
2410,2579
2264,2333
2266,2005
2649,2187
2414,2020
2469,1971
2333,2479
2190,2573
2351,1577
2648,1980
2094,2535
2135,2567
2018,2494
2460,2020
2602,2356
2504,2482
2236,2411
2600,2655
2646,1997
2590,1971
2109,1993
2233,2374
2117,2305
1989,2200
1959,2372
2520,2212
1945,2282
1993,2077
2257,2363
1994,2351
2395,2374
2218,2392
2073,2526
2453,1974
2200,2218
2174,2007
2557,2419
2593,2430
1984,2423
2386,2560
1960,2474
2376,1917
2241,2143
2658,2171
2342,2371
2326,2108
2575,2404
2361,2238
2030,2348
2631,2059
2641,2155
2060,2112
2325,2226
1997,2090
2196,2567
2136,2037
1968,2202
2567,2282
2101,2243
2385,2267
2592,2567
2150,2579
1959,2110
2198,1947
2184,2430
2600,2056
2391,2104
2005,2414
2625,2212
2347,2381
2072,2629
2137,2267
1929,2131
2489,2521
2591,2536
1987,2268
2005,2600
1943,2278
2623,2339
2121,2062
2619,2139
2183,2398
2340,2611
2059,2190
2124,2311
1947,2264
2118,1963
2147,2339
2092,2262
2579,2625
2244,2077
1916,2176
2630,2218
2290,2103
2586,2190
2074,1979
2104,2095
2392,2600
2218,1938
2617,2592
2005,2074
2139,2030
2607,2261
2188,2340
2184,2654
2578,2299
2384,2072
2459,1919
2224,2111
2129,2488
2601,2058
2070,2644
2093,2261
2540,2082
2353,1942
2555,2543
2489,2409
2118,2553
2174,2319
2500,2414
2492,2590
2560,2467
2438,2243
2333,2096
2271,2460
2619,2118
2212,2118
2169,2087
2445,1577
2139,2271
2283,2358
2611,2074
2645,1980
2161,2394
2463,2032
2154,1938
2534,2047
2564,2276
2210,2446
2328,2283
2275,2030
2462,2311
2114,1915
2250,2519
2253,2139
2330,2417
1929,2428
2660,2171
2538,2658
2364,136
2418,2359
2615,2590
2265,1977
1966,2563
2118,2340
2324,2655
2593,2464
2485,2095
2124,1983
2229,2037
2625,2407
2415,2537
2500,2331
2032,2567
2659,2202
2587,2107
2578,2118
1925,2654
2630,1929
2410,1971
2446,2551
2148,1994
2336,2247
2334,2449
2244,2564
2472,2183
2280,2243
2414,2428
2037,2340
2153,2169
2172,2092
2194,2372
2406,2291
2280,2592
2283,2111
2078,2201
1923,2032
1945,2598
2092,2428
2520,2564
1940,2336
1993,2210
2533,2592
2282,2642
2573,2104
2556,2131
1947,2434
2602,1962
2243,2003
2325,2145
1947,2101
2064,2323
2253,2467
2394,2461
2377,1945
2516,1940
2611,2638
2020,2115
2086,2469
2598,2247
1962,1953
2020,2098
1976,2268
2108,2532
1986,1946
2214,2228
2011,1919
2499,2299
2104,2058
2539,1985
2404,2391
2506,2630
2572,2372
1944,1923
2340,2507
2136,2123
2111,2597
2594,2072
2121,2356
2122,2489
2600,2140
2347,2088
2408,2619
2030,2139
2501,2652
2002,2344
2239,2102
2244,2083
2555,2054
2588,2031
2109,2526
2510,2226
2028,2053
2467,2559
2072,1959
2655,2554
2187,2072
2039,2384
2409,2212
1927,1980
2209,2141
2128,2543
2068,2372
2355,2116
2324,2309
2216,2323
2384,2458
2592,1970
2506,2553
1926,2313
2268,2241
2159,2365
2420,1985
2174,2135
2253,2077
2386,2200
2216,2347
2598,2451
1947,2183
2389,2116
2448,2361
1971,2108
2145,2235
2443,2478
2045,2560
2376,2118
1925,2104
2598,2519
2646,2590
1577,2338
2345,2379
136,2174
2309,2220
2655,1925
2348,2184
2408,2446
2553,2064
2083,1946
2191,2117
2406,2296
1917,1983
2218,2045
2556,1938
2078,2220
2484,1943
1718,2649
2188,2600
2043,2118
2631,2520
2153,1954
1984,2563
2619,2033
2173,1960
2560,2329
2438,2384
2475,2183
2589,136
2355,2247
2276,2020
2184,2121
2398,2458
2309,2213
2623,2071
2093,1984
1945,2241
2389,2202
2038,2451
2542,2121
2658,2620
2500,2233
2154,2504
2077,2142
2604,2308
2589,1964
2489,1938
2625,2060
2006,2648
2240,2083
2068,2458
2352,2275
2339,2139
2408,2601
2504,2131
2471,2616
2575,2299
2093,2546
2369,2240
2343,1920
2189,2617
2506,1984
2392,2520
2334,2063
2350,2064
2229,2131
2561,2098
2306,2218
2282,2007
2107,2497
2584,1942
2056,2464
2398,2351
1972,2022
2190,2546
2646,2090
2124,2500
2386,2409
2165,2414
2471,2289
2616,2384
2292,2617
2302,2055
1993,2084
2150,2108
2381,2611
2560,2033
2282,2608
2593,2428
2095,1941
2128,2278
2630,2615
